id,surname,forename,initials,age_text,honours,date_of_death,date_of_death2,rank,regiment,secondary_regiment,unitshipsquadron,country,servicenumberexport,cemeterymemorial,gravereference,additionalinformation,
430149,WOOD,CHARLES COOPER,C C,37,,11/07/1917,,Private,East Yorkshire Regiment,,6th Bn.,Belgium,'27291',BRANDHOEK MILITARY CEMETERY,I. B. 4A.,"Son of George Henry and Ann Elizabeth Wood, of Sheffield; husband of Jessie Wood, of 52, Tylney Rd., Sheffield."
430687,WOOD,JOHN,J,25,,28/07/1917,,Serjeant,Royal Field Artillery,,"""A"" Bty. 232nd Bde.",Belgium,'810043',BRANDHOEK NEW MILITARY CEMETERY,I. D. 8.,"Son of the late Thomas and Sophia Wood, of Stafford; husband of May Florence Wood, of Stafford."
431917,WOOD,PERCY,P,,,05/10/1917,,Private,Australian Pioneers,,1st,Belgium,'5776',LIJSSENTHOEK MILITARY CEMETERY,XX. K. 9.,"Son of Thomas and Emily Wood, of 4, Clifton Rd. East, Tue Brook, Liverpool, England."
43200,WOOD,,E E,,,05/10/1918,,Private,Royal Fusiliers,,3rd Bn.,France,'25989',DOINGT COMMUNAL CEMETERY EXTENSION,III. E. 19.,"Brother of Mrs. A. E. Belsey, of 55, Paxton Rd., Chiswick, London."
43201,WOOD,HAROLD JOHN THOMAS,H J T,28,,05/10/1918,,Private,Northumberland Fusiliers,,2nd Bn.,France,'16677',DOINGT COMMUNAL CEMETERY EXTENSION,III. C. 17.,"Son of Thomas and Emma Wood, of 1, Wood St., Westgate, Cleckheaton. Born at Halifax."
43202,WOOD,JOSEPH,J,21,,07/10/1918,,Lance Corporal,Lancashire Fusiliers,,"""B"" Coy. 15th Bn.",France,'242067',DOINGT COMMUNAL CEMETERY EXTENSION,III. D. 17.,"Son of Mrs. Eliza Meredith, of 113, Middleton Rd., Royton, Oldham. Native of Willaston, Birkenhead."
433033,WOOD,,D G,,,14/05/1916,,Private,Canadian Infantry,,21st Bn.,Belgium,'60091',LIJSSENTHOEK MILITARY CEMETERY,VI. D. 31.,
433034,WOOD,,S W,29,,13/06/1916,,Captain,Canadian Infantry,,16th Bn.,Belgium,,LIJSSENTHOEK MILITARY CEMETERY,VI. A. 30.,"Son of Robert Whitney Wood and Lillie Collins Wood, of Kansas City, U.S.A."
433035,WOOD,,W E,,,07/06/1916,,Private,Canadian Infantry,,18th Bn.,Belgium,'412051',LIJSSENTHOEK MILITARY CEMETERY,VII. C. 2A.,
433344,WOOD,ARTHUR SAMUEL,A S,24,,07/10/1917,,Gunner,New Zealand Field Artillery,,,Belgium,'2/2934',LIJSSENTHOEK MILITARY CEMETERY,XX. I. 17A.,"Son of Mrs. E. Wood, of Lindisfarne, Invercargill, New Zealand."
433345,WOOD,CHARLIE,C,24,,08/07/1917,,Private,New Zealand Pioneer Battalion,,,Belgium,'16/431',LIJSSENTHOEK MILITARY CEMETERY,XIV. B. 19.,"Son of Rakauhemo Toka, of Tauranga, New Zealand."
433376,WOOD,JAMES,J,,,05/05/1918,,Private,South African Infantry,,4th Regt.,Belgium,'7770',LIJSSENTHOEK MILITARY CEMETERY,XXVIII. H. 18A.,
433377,WOOD,,R B,,,17/04/1918,,Private,South African Infantry,,4th Regt.,Belgium,'16840',LIJSSENTHOEK MILITARY CEMETERY,XXVII. G. 12A.,
436288,WOOD,ALBERT,A,27,,16/07/1917,,Serjeant,Royal Field Artillery,,"""D"" Bty. 74th Bde.",Belgium,'4422',CANADA FARM CEMETERY,I. D. 15.,"Son of Walter and Charlotte Ann Wood, of 6, Jackson St., Padfield, Hadfield, Manchester."
436289,WOOD,,G,,,12/08/1917,,Gunner,Royal Field Artillery,,"""B"" Bty. 75th Bde.",Belgium,'14012',CANADA FARM CEMETERY,II. F. 5.,
436290,WOOD,JOHN STAFFORD,J S,42,,08/10/1917,,Private,West Yorkshire Regiment (Prince of Wales's Own),,21st Bn.,Belgium,'43444',CANADA FARM CEMETERY,III. A. 33.,"Husband of M. Wood, of 19, Elmer's Drive, Teddington, Middx."
436291,WOOD,WILLIAM ALFRED,W A,18,,04/09/1917,,Driver,Royal Field Artillery,,"""A"" Bty. 84th Bde.",Belgium,'38603',CANADA FARM CEMETERY,II. H. 24.,"Son of F. C. Wood, of 172, Edward St., New Cross, London."
438933,WOOD,,W,29,,27/09/1917,,Gunner,Royal Field Artillery,,"""D"" Bty. 186th Bde",Belgium,'47778',LA CLYTTE MILITARY CEMETERY,III. C. 4.,Son of the late A. A. Wood and Betty Backhouse Wood.
439544,WOOD,LESLIE FIELDER,L F,21,,28/10/1917,,Gunner,Royal Field Artillery,,"""B"" Bty. 86th Bde.",Belgium,'102340',OXFORD ROAD CEMETERY,I. I. 7.,"Son of Horace and Hephzibah Wood, of Froxfield Green, Petersfield, Hants. Native of Langrish, Petersfield."
439545,WOOD,OSCAR JOHN,O J,22,,04/10/1917,,Private,New Zealand Medical Corps,,,Belgium,'3/2196',OXFORD ROAD CEMETERY,I. D. 1.,"Son of Frederick and Agnes M. Wood, of 17, Royal Exchange Buildings, Christchurch, New Zealand."
441181,WOOD,ALFRED GEORGE,A G,33,,12/08/1917,,Sapper,Royal Engineers,,83rd Field Coy.,Belgium,'217628',BARD COTTAGE CEMETERY,IV. B. 27.,"Son of Emma Jane Wood, of 39, King Edward St., Whitstable, Kent."
441182,WOOD,,A,,,02/10/1917,,Sapper,Royal Engineers,,526th (Durham) Field Coy.,Belgium,'428668',BARD COTTAGE CEMETERY,IV. I. 28.,
441183,WOOD,ROBERT,R,37,,11/09/1917,,Private,The King's (Liverpool Regiment),Labour Corps,29th Inf. Labour Coy.,Belgium,'80237',BARD COTTAGE CEMETERY,IV. G. 28.,"Husband of Esther Ann Wood, of 24, Elleray Rd., Pendleton, Manchester."
441900,WOOD,ERNEST LANGFORD,E L,21,,07/04/1917,,Private,Queen's Own (Royal West Kent Regiment),Kent Cyclist Battalion,11th Bn.,Belgium,'G/19179',DICKEBUSCH NEW MILITARY CEMETERY,AA. 55.,"Son of James Benjamin and Laura Wood, of 21, Tufton St., Ashford, Kent."
441901,WOOD,FRANCIS,F,31,,24/03/1917,,Serjeant,Queen's Own (Royal West Kent Regiment),,11th Bn.,Belgium,'G/7714',DICKEBUSCH NEW MILITARY CEMETERY,AA. 21.,"Son of John Wood, of ""Grenarm,"" Dunoon, Argyllshire; husband of Dorothy Abree Wood, of 17, Queen's Rd., Finsbury Park, London."
441902,WOOD,FREDERICK WALLACE,F W,,,08/01/1917,,Sapper,Royal Engineers,,2nd (London) Field Coy.,Belgium,'550713',DICKEBUSCH NEW MILITARY CEMETERY,M. 26.,
441903,WOOD,,W,,,30/01/1916,,Private,Royal Scots,,2nd Bn.,Belgium,'15555',DICKEBUSCH NEW MILITARY CEMETERY,H. 14.,
442431,WOOD,GROSVENOR FREDERICK,G F,20,,03/06/1917,,Private,Durham Light Infantry,,20th Bn.,Belgium,'28162',DICKEBUSCH NEW MILITARY CEMETERY EXTENSION,III. B. 1.,"Son of William and Kate H. Wood, of School House, Quebec, Durham."
444123,WOOD,JESSE,J,26,,11/06/1917,,Serjeant,New Zealand Army Service Corps,,,Belgium,'5/376',KANDAHAR FARM CEMETERY,II. D. 19.,"Son of Edwin Allen Wood and Margaret Wood, of The Boughs, Stockton, Worcester, England."
444124,WOOD,ROBERT,R,,,29/12/1917,,Corporal,"Australian Infantry, A.I.F.",,10th Bn.,Belgium,'1025',KANDAHAR FARM CEMETERY,II. H. 7.,
444578,WOOD,CEDRIC STEWART,C S,27,,23/01/1916,,Private,Canadian Infantry,,49th Bn.,Belgium,'432165',ST. QUENTIN CABARET MILITARY CEMETERY,I. B. 25.,"Son of Mrs. H. B. Wood, of Park Croft, Bury Old Rd., Manchester, and the late Mr. H. B. Wood."
444934,WOOD,,R,,,08/10/1917,,Private,Middlesex Regiment,,1st Bn.,Belgium,'G/10290',LA PLUS DOUVE FARM CEMETERY,III. B. 25.,"Husband of E. Wood, of 52, Ladysmith Dwellings, New Kent Rd., London."
446784,WOOD,HAROLD VERNON,H V,28,M M,24/06/1917,,Serjeant,Royal Field Artillery,,57th Bty. 45th Bde.,Belgium,'48646',YPRES TOWN CEMETERY EXTENSION,I. D. 12.,"Husband of Florence Wood, of 20, Nelson Square, Peckham, London."
446785,WOOD,JAMES  WILLIAM,J W,,,02/11/1914,,Shoeing Smith,Royal Field Artillery,,57th Bty. 45th Bde.,Belgium,'54819',YPRES TOWN CEMETERY EXTENSION,II. A. 6.,
446979,WOOD,,A F,,,26/02/1915,,Private,Royal Fusiliers,,4th Bn.,Belgium,'1404',"RAMPARTS CEMETERY, LILLE GATE",D. 14.,
446980,WOOD,THEODORE HERBERT HENRY,T H H,23,,13/04/1915,,Second Lieutenant,Dorsetshire Regiment,,3rd Bn. attd. 1st Bn.,Belgium,,"RAMPARTS CEMETERY, LILLE GATE",F. 18.,"Son of The Rev. Clifford Cunningham Wood and Maria Alice Wood, of ""Finsbury,"" Alexandra Place, Penzance B A. (Honours Mod. Hist.) Oxford."
447245,WOOD,,J R,21,,12/07/1917,,Private,The Queen's (Royal West Surrey Regiment),,7th Bn,Belgium,'G/7301',ST. JULIEN DRESSING STATION CEMETERY,II. J. 21/24.,Son of John Wood.
447431,WOOD,,G W,,,22/11/1917,,Corporal,Royal Field Artillery,,39th Bde.,Belgium,'72441',MINTY FARM CEMETERY,I. C. 9.,"Son of Mrs. C. Wood, of 29, Elm Rd., Thornton Heath, Surrey."
448720,WOOD,EVELYN,E,32,,03/09/1918,,Private,East Surrey Regiment,,12th Bn.,Belgium,'34300',WYTSCHAETE MILITARY CEMETERY,IA. B. 8.,"Husband of Maud Wood, of Ringstead, Thrapston, Northants."
448892,WOOD,,W C,22,M M,04/08/1917,,Serjeant,Machine Gun Corps (Infantry),,11th Coy.,Belgium,'5910',DERRY HOUSE CEMETERY NO.2,I. C. 6.,"Son of Mr. W. C. Wood, of 17, St. Peter's Square, Wolverhampton."
450064,WOOD,,W,,,29/09/1917,,Private,Yorkshire Regiment,Labour Corps,16th (Labour) Bn.,Belgium,'31731',AEROPLANE CEMETERY,I. C. 1.,
45046,WOOD,,E,,,18/07/1917,,Sapper,Royal Engineers,,153rd Field Coy.,France,'486974',HAZEBROUCK COMMUNAL CEMETERY,III. D. 27.,
45047,WOOD,JOSEPH,J,32,,12/05/1915,,Serjeant,Cheshire Regiment,,2nd Bn.,France,'6268',HAZEBROUCK COMMUNAL CEMETERY,II. E. 27.,"(Served as EDWARDS). Husband of Elizabeth Ann Wood, of 24, Densmore St., Failsworth, Manchester."
45048,WOOD,,N E,,,05/06/1917,,Gunner,Royal Field Artillery,,155th Bde.,France,'836935',HAZEBROUCK COMMUNAL CEMETERY,I. F. 7.,
450984,WOOD,,F,,,25/09/1915,,Private,North Staffordshire Regiment,,1st Bn.,Belgium,'9960',LA BRIQUE MILITARY CEMETERY NO.1,C. 11.,
453323,WOOD,ALBERT,A,19,,21/09/1917,,Private,Machine Gun Corps (Infantry),,166th Coy.,Belgium,'90621',NEW IRISH FARM CEMETERY,XVIII. A. 11.,"Son of Ernest Edwin and Caroline Wood, of 305, Ley St., Ilford, Essex."
453324,WOOD,,B,22,,20/10/1917,,Bombardier,Royal Field Artillery,,"""A"" Bty. 168th Bde.",Belgium,'L/25414',NEW IRISH FARM CEMETERY,X. D. 19.,"Son of Albert and Hannah Eliza Wood, of 39, Church Lane, Moldgreen, Huddersfield."
453325,WOOD,JOHN,J,32,,29/07/1917,,Private,King's Own (Royal Lancaster Regiment),,1st/5th Bn.,Belgium,'201948',NEW IRISH FARM CEMETERY,IV. B. 13.,"Husband of Bertha Wood, of 3, Rifle St., Haslingden, Manchester."
453326,WOOD,,J,,,13/10/1915,,Lance Corporal,Middlesex Regiment,,4th Bn.,Belgium,'G/6399',NEW IRISH FARM CEMETERY,XXIX. F. 2.,
453846,WOOD,,W,37,,31/05/1916,,Captain,Queen's Own (Royal West Kent Regiment),,8th Bn.,Belgium,,DRANOUTRE MILITARY CEMETERY,II. A. 8.,"Son of James and Anne Elizabeth Wood, of Dover."
455109,WOOD,FRED,F,27,,07/08/1917,,Gunner,Royal Field Artillery,,"""A"" Bty. 306th Bde.",Belgium,'846122',"WHITE HOUSE CEMETERY, ST. JEAN-LES-YPRES",III. B. 8.,"Son of James and Harriet Wood, of 2, Crown St., Barbourne, Worcester."
455110,WOOD,,F,21,,19/09/1917,,Private,The Loyal North Lancashire Regiment,,1st/4th Bn.,Belgium,'27078',"WHITE HOUSE CEMETERY, ST. JEAN-LES-YPRES",III. C. 2.,"Son of John and Emily Wood, of 49, Florin St., Seedley, Manchester."
455111,WOOD,,G,,,30/03/1916,,Lance Corporal,Coldstream Guards,,2nd Bn.,Belgium,'6294',"WHITE HOUSE CEMETERY, ST. JEAN-LES-YPRES",I. A. 11.,
455112,WOOD,,H,19,,15/08/1917,,Bombardier,Royal Field Artillery,,"""A"" Bty. 307th Bde.",Belgium,'840566',"WHITE HOUSE CEMETERY, ST. JEAN-LES-YPRES",III. E. 12.,"Son of Herbert and Harriet Wood, of 2, Sackville St., Coventry."
455113,WOOD,JOHN NORRIS,J N,30,,21/08/1916,,Private,South Wales Borderers,,2nd Bn.,Belgium,'19505',"WHITE HOUSE CEMETERY, ST. JEAN-LES-YPRES",III. D. 20.,"Son of John Norris Wood and Jane Emma Wood, of 210, Grosvenor Terrace, Camberwell, London Native of Somerton, Somerset."
455879,WOOD,,A D,,,08/03/1915,,Private,Gordon Highlanders,,4th Bn.,Belgium,'1107',KLEIN-VIERSTRAAT BRITISH CEMETERY,V. C. 24.,
455880,WOOD,GEORGE WILLIAM,G W,23,,05/06/1917,,Gunner,Royal Field Artillery,,155th Bde.,Belgium,'L/18885',KLEIN-VIERSTRAAT BRITISH CEMETERY,II. B. 21.,"Son of Walter and Eliza Wood, of 37, College Mount, Otley Rd., Bradford, Yorks."
455881,WOOD,,J,28,,24/02/1917,,Private,Durham Light Infantry,,20th Bn.,Belgium,'15965',KLEIN-VIERSTRAAT BRITISH CEMETERY,I. C. 21.,"Husband of Hilda Wood, of 7, New St., Sherburn Colliery, Co. Durham."
457172,WOOD,MOSES,M,32,,26/02/1915,,Serjeant,Gordon Highlanders,,1st Bn.,Belgium,'9630',VOORMEZEELE ENCLOSURE NO.3,XV. H. 1.,"Son of George and Elizabeth C. Wood, of 51, High St., Stonehaven, Kincardineshire."
457173,WOOD,,R,19,,29/04/1918,,Private,The King's (Liverpool Regiment),,17th Bn.,Belgium,'50685',VOORMEZEELE ENCLOSURE NO.3,XIV. F. 25.,
457174,WOOD,,W,,,26/09/1915,,Private,Lincolnshire Regiment,,7th Bn.,Belgium,'15040',VOORMEZEELE ENCLOSURE NO.3,X. A. 10.,
459690,WOOD,,H,,,09/08/1917,,Private,Cheshire Regiment,,13th Bn.,Belgium,'291769',HOOGE CRATER CEMETERY,IV. B. 9.,
459691,WOOD,,W C,32,,20/09/1917,,Private,Queen's Own (Royal West Kent Regiment),,11th Bn.,Belgium,'Q/12467',HOOGE CRATER CEMETERY,XIX. C. 1.,"Son of Robert Henry Wood, of Roberts Lane, Warnham, Horsham, and the late Lucy Wood."
460289,WOOD,COLLINGWOOD LINDSAY,C L,,,24/05/1915,,Captain,18th (Queen Mary's Own) Hussars,,"""A"" Sqdn. attd. ""B"" Sqdn.",Belgium,,BIRR CROSS ROADS CEMETERY,V. D. 8.,"Son of Sir Lindsay Wood, 1st Bart.; husband of Lilian Wood, of The Old Rectory Farm, Kidlington, Oxon."
460290,WOOD,,S,,,30/11/1915,,Lance Corporal,Dorsetshire Regiment,,6th Bn.,Belgium,'13570',BIRR CROSS ROADS CEMETERY,IV. A. 6.,
460890,WOOD,GRANVILLE BARTON,G B,20,,08/11/1916,,Rifleman,London Regiment,,17th Bn.,Belgium,'3134',WOODS CEMETERY,V. C. 5.,Son of Cornelius and Susanah Wood.
460891,WOOD,,R,,,10/07/1917,,Private,London Regiment,,1st/20th Bn.,Belgium,'633682',WOODS CEMETERY,I. B. 36.,"Son of Mrs. S. Wood, of 268, Glyn Rd., Clapton Park, London."
461593,WOOD,,A,26,,30/10/1917,,Private,Canadian Infantry,,49th Bn.,Belgium,'781489',PASSCHENDAELE NEW BRITISH CEMETERY,X. C. 18.,"Son of Mrs. Margaret Wood, of 3, Dawson's Buildings, Stonehaven, Scotland."
465245,WOOD,ALICK HENRY,A H,24,,03/05/1915,,Private,The Buffs (East Kent Regiment),,2nd Bn.,Belgium,'L/9065',TYNE COT CEMETERY,XIV. D. 22.,"Son of Charles and Sarah Elizabeth Wood, of Middle Rd., The Lees, Chilham, Canterbury."
465246,WOOD,,E,,,11/09/1917,,Rifleman,London Regiment (London Irish Rifles),,18th Bn.,Belgium,'593916',TYNE COT CEMETERY,XLVIII. B. 5.,
465247,WOOD,FREDERICK RAYMOND,F R,28,,29/10/1917,,Serjeant,London Regiment (Artists' Rifles),,28th Bn.,Belgium,'760252',TYNE COT CEMETERY,XXV. F. 10.,"Born at Southfleet, Gravesend. Son of George and Gertrude Wood, of New House, Sheldwich, Faversham, Kent."
465248,WOOD,HERBERT FREDERICK CHARLES,H F C,20,,02/12/1917,,Private,Royal Berkshire Regiment,,2nd Bn.,Belgium,'33056',TYNE COT CEMETERY,LVIII. A. 41.,"Son of Mrs. L. Wood, of 2, Glyn St., New Bradwell, Bucks."
465249,WOOD,,W,,,10/06/1915,,Private,Royal Irish Fusiliers,,2nd Bn.,Belgium,'9668',TYNE COT CEMETERY,LXIII. F. 15.,
46531,WOOD,ALBERT HENRY,A H,30,,28/10/1914,,Rifleman,Rifle Brigade,,1st Bn.,France,'9414',BOULOGNE EASTERN CEMETERY,III. A. 19.,"Husband of Louisa Sarah Wood, of 40, Colegrove Rd., Glengall Rd., Peckham, London."
46532,WOOD,ALBERT JESSE,A J,19,,14/05/1915,,Private,Royal Fusiliers,,3rd Bn.,France,'3726',BOULOGNE EASTERN CEMETERY,VIII. C. 39.,"Son of Walter and Alice Jessie Wood, of 189, Kensal Rd., Westbourne Park, London."
46533,WOOD,ALEXANDER,A,37,,19/07/1916,,Private,West Yorkshire Regiment (Prince of Wales's Own),,12th Bn.,France,'16266',BOULOGNE EASTERN CEMETERY,VIII. A. 127.,"Born Stanningley, Leeds."
46534,WOOD,DAVID,D,32,,09/05/1917,,Private,South Staffordshire Regiment,,2nd Bn.,France,'32485',BOULOGNE EASTERN CEMETERY,IV. B. 9.,"Son of John and Mary Ann Wood; husband of Mary Hannah Wood, of The Marsh, Shepley, Huddersfield. Native of Croft Nook, Shepley."
46535,WOOD,FRED,F,18,,02/06/1915,,Private,The King's (Liverpool Regiment),,4th Bn.,France,'11185',BOULOGNE EASTERN CEMETERY,VIII. A. 64.,"Son of Rebecca Howells, of Mount St., Bingley, Yorks."
46536,WOOD,GEORGE EDWARD,G E,42,,03/09/1917,,Private,Army Service Corps,Labour Corps,,France,'22162',BOULOGNE EASTERN CEMETERY,VIII. I. 26.,
46537,WOOD,,G,39,,09/03/1916,,Private,South Staffordshire Regiment,,8th Bn.,France,'11855',BOULOGNE EASTERN CEMETERY,VIII. D. 72.,"Husband of Eliza Wood, of 4, Chestnut Avenue, High St., Carter's Green, West Bromwich."
46538,WOOD,,H,33,,20/05/1915,,Private,Scots Guards,,1st Bn.,France,'5562',BOULOGNE EASTERN CEMETERY,VIII. D. 33.,"Son of John and Emily Wood, of 2, Barker St., Kirkstall Rd., Leeds; husband of Edith Mary Ellen Wood, of 9, Ventnor St., Kirkstall Rd., Leeds."
46539,WOOD,,H,,,29/05/1916,,Private,North Staffordshire Regiment,,1st Bn.,France,'9701',BOULOGNE EASTERN CEMETERY,VIII. A. 116.,
46540,WOOD,JOHN,J,41,,26/04/1918,,Private,Border Regiment,,1st Bn.,France,'202553',BOULOGNE EASTERN CEMETERY,IX. A. 34.,"Husband of M. Wood, of 4, Randolph St., Lsvenshulme, Manchester."
46541,WOOD,,J W,27,,19/07/1915,,Private,Duke of Wellington's (West Riding Regiment),,1st/5th Bn.,France,'299',BOULOGNE EASTERN CEMETERY,VIII. B. 64.,"(served as SANDERSON). Husband of Edith Wood, of, 108, School Lane, Newtown, Holmfirth, Huddersfield."
46542,WOOD,OLIVER,O,32,,08/09/1917,,Lance Corporal,Cameronians (Scottish Rifles),,5th Bn.,France,'241042',BOULOGNE EASTERN CEMETERY,VIII. I. 31.,"Son of Matthew Henry and Frances Reyner Wood, of Dunford Bridge, Sheffield."
46543,WOOD,,S H,38,,04/05/1915,,Lance Corporal,East Yorkshire Regiment,,2nd Bn.,France,'7229',BOULOGNE EASTERN CEMETERY,VIII. B. 35.,"Son of Mr. and Mrs. W. Wood; husband of S. H. Wood, of Southgate Place, Hessle, Hull. Born  Southgate, Hessle."
46544,WOOD,WALTER HEALY,W H,,,21/12/1916,,Private,Queen's Own (Royal West Kent Regiment),,8th Bn.,France,'7298',BOULOGNE EASTERN CEMETERY,VIII. C. 193.,
46545,WOOD,WILLIAM WALTER,W W,31,,03/04/1918,,Corporal,Royal Engineers,,Postal Sect.,France,'29212',BOULOGNE EASTERN CEMETERY,VIII. I. 180.,"Son of the late W. H. and M. A. Wood, of Newport, Isle of Wight."
46546,WOOD,,W,,,03/05/1918,,Private,West Yorkshire Regiment (Prince of Wales's Own),,1st Bn.,France,'20763',BOULOGNE EASTERN CEMETERY,IX. B. 32.,
46547,WOOD,,W J,,,27/10/1914,,Private,King's Shropshire Light Infantry,,1st Bn.,France,'7371',BOULOGNE EASTERN CEMETERY,III. B. 2.,
466357,WOOD,,J,,,27/02/1916,,Lance Serjeant,Royal Scots Fusiliers,,7th Bn.,France,'13036',NOEUX-LES-MINES COMMUNAL CEMETERY,I. G. 22.,
466358,WOOD,NORMAN ASHTON,N A,20,,10/08/1917,,Gunner,Royal Garrison Artillery,,88th Siege Bty.,France,'61425',NOEUX-LES-MINES COMMUNAL CEMETERY,II. H. 4.,"Son of James Edward and Mary Edith Wood, of 33, Kippax St., Rusholme, Manchester. Employed by G.P.O., Manchester."
466359,WOOD,SAMUEL,S,,,31/05/1916,,Private,Gordon Highlanders,,8th/10th Bn.,France,'317069',NOEUX-LES-MINES COMMUNAL CEMETERY,I. N. 30.,"Brother of Mrs. M. Gibson, of Whitecairn, Barr Hill, Ayrshire."
466677,WOOD,JAMES WILLIAM,J W,22,,09/09/1917,,Private,West Yorkshire Regiment (Prince of Wales's Own),,1st Bn.,France,'19760',NOEUX-LES-MINES COMMUNAL CEMETERY EXTENSION,I. B. 7.,"Son of James William Wood, of II, Webster St., Hallfield Rd., Layerthorpe, York."
466678,WOOD,,W T H,,,12/04/1918,,Gunner,Royal Garrison Artillery,,20th Siege Bty.,France,'277128',NOEUX-LES-MINES COMMUNAL CEMETERY EXTENSION,IV. B. 9.,
467579,WOOD,GEORGE CHARLES,G C,24,,10/09/1918,,Corporal,Northumberland Fusiliers,,9th Bn.,France,'44637',AIRE COMMUNAL CEMETERY,IV. D. 24.,"Son of Alfred William and Gertrude Wood, of Luton, Beds; husband of Lilian Maud Wood, of Shaftesbury House, Mount Pleasant, Reydon, nr. Southwold."
467580,WOOD,,V S,21,,17/04/1918,,Private,East Surrey Regiment,,1st Bn.,France,'13451',AIRE COMMUNAL CEMETERY,II. C. 32.,"Son of George Wood, of 20, Angles Rd., Streatham, London."
468326,WOOD,,G H,35,,01/08/1918,,Sapper,Canadian Railway Troops,,10th Bn.,France,'288872',"LIGNY-ST. FLOCHEL BRITISH CEMETERY, AVERDOINGT",II. A. 4.,"Son of Mr. and Mrs. H. T. Wood, of Linton, Notts, England; husband of, S. T. Wood, of Netherton, Sheho, Saskatchewan."
468327,WOOD,HENRY JOHN,H J,19,,15/09/1918,,Rifleman,Rifle Brigade,,3rd Bn.,France,'O/635',"LIGNY-ST. FLOCHEL BRITISH CEMETERY, AVERDOINGT",IV. D. 27.,"Son of William and Louisa Wood, of Homerton, London."
471500,WOOD,HENRY BERTRAM,H B,41,,29/01/1918,,Captain,Royal Field Artillery,,Prisoner of War Coy.,France,,CALAIS SOUTHERN CEMETERY,Plot B. Row Officers. Grave 17.,"Son of William Outterson Wood and Elizabeth Sarah Wood, of South Hetton, Co. Durham."
471501,WOOD,LEONARD,L,36,,21/10/1915,,Private,King's Own (Royal Lancaster Regiment),,7th Bn.,France,'15082',CALAIS SOUTHERN CEMETERY,Plot A. Row 3. Grave 5.,"Husband of Miriam Wood, of 50, Ellesmere Street, Moss Side, Manchester. Served in the South African Campaign."
471836,WOOD,CHARLES,C,41,,31/10/1918,,Serjeant,Army Ordnance Corps,,,Russian Federation,'07058',ARCHANGEL ALLIED CEMETERY,C. 7.,"Husband of Janet Buckham Wood, of 157, Manor Farm Rd., Bitterne Park, Southampton."
472700,WOOD,EDWIN FRANK,E F,19,,04/11/1918,,Private,Cheshire Regiment,,11th Bn.,Poland,'67459',POZNAN OLD GARRISON CEMETERY,IV. A. 10.,"Son of Mrs. Mary Isabella Wood, of 41, Charles St. Neyland, Pembrokeshire."
472701,WOOD,HENRY,H W,38,,12/11/1918,,Private,Northumberland Fusiliers,,23rd (Tyneside Scottish) Bn.,Poland,'45919',POZNAN OLD GARRISON CEMETERY,III. B. 4.,"Son of William and Mary Wood; husband of Harriet Wood, of 37, Norland St., Great Horton, Bradford. Born at Great Horton."
472997,WOOD,,R,,,21/12/1918,,Private,The Queen's (Royal West Surrey Regiment),Labour Corps,,Bulgaria,'20108',SOFIA WAR CEMETERY,I.A.9.,
473313,WOOD,GEORGE,G,32,,09/03/1916,,Deck Hand,Royal Naval Reserve,,"H.M Trawler ""Arcturus.'",Gibraltar,'8617/DA',GIBRALTAR (NORTH FRONT) CEMETERY,B. 3271.,"Son of John Wood, of 1, Portlethen Village, Kincardineshire, and the late Annie Main Wood."
473988,WOOD,,R,,,24/12/1916,,Driver,Royal Engineers,,Northern Waggon Wireless Section,Egypt,'93150',SUEZ WAR MEMORIAL CEMETERY,B. 39.,
475679,WOOD,ASHTON OWEN,A O,30,,09/08/1916,,Trooper,"Auckland Mounted Rifles, N.Z.E.F.",,,Egypt,'13/1114',KANTARA WAR MEMORIAL CEMETERY,A. 44.,"Son of James and Annie F. Wood, of Christchurch, New Zealand."
475680,WOOD,,J S,21,,23/04/1916,,Driver,Army Service Corps,,Horse Transport,Egypt,'T/32424',KANTARA WAR MEMORIAL CEMETERY,F. 72.,"Son of James Simpson Wood and Jeanie Wood, of 42, Brunswick Rd., Edinburgh. Born at Ayton, Berwickshire."
477425,WOOD,ERNEST JAMES,E J,33,,30/12/1917,,Private,Black Watch (Royal Highlanders),,14th Bn.,Egypt,'292849',ALEXANDRIA (HADRA) WAR MEMORIAL CEMETERY,D. 297.,"Son of the late Mr. and Mrs. James Wood, of Liverpool."
477426,WOOD,ERNEST WILFRED,E W,24,,28/11/1916,,Serjeant,British West Indies Regiment,,5th Bn.,Egypt,'1546',ALEXANDRIA (HADRA) WAR MEMORIAL CEMETERY,C. 15.,"Son of Mrs. Elvira West, of Eastern Main Rd., Tunapuna, Trinidad, British West Indies."
477427,WOOD,,M,33,,19/11/1918,,Gunner,Royal Garrison Artillery,,9th Mountain Artillery Bde.,Egypt,'300968',ALEXANDRIA (HADRA) WAR MEMORIAL CEMETERY,E. 202.,"Husband of Lily G. Wood, of 43, Wood St., Willenhall, Staffs."
477428,WOOD,,T,,,11/12/1918,,Serjeant,London Regiment,,2nd/22nd Bn.,Egypt,'680017',ALEXANDRIA (HADRA) WAR MEMORIAL CEMETERY,H. 32.,
477429,WOOD,WILLIAM,W,27,,12/11/1918,,Private,Royal Welsh Fusiliers,,2nd (Garr.) Bn.,Egypt,'42362',ALEXANDRIA (HADRA) WAR MEMORIAL CEMETERY,E. 163.,"Son of Mr. J. T. and Mrs. S. M. Wood, of 31, Spring View, Ramsbottom, Lancs."
